53,20999.908447265625,13428.629972752044,95.23851044504995,47.61925522252498,47.61925522252498,1,1,84,198,84.0,84.0,84.0,0.0,198.0,198.0,198.0,0.0,198,84,141.0,57.0,3249.0,8,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,141.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,198.0,0,1,1,84,198
14,110081965.92330933,6.3952346244475216,0.0999255410069925,0.0999255410069925,0.0,11,0,704,0,64.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,64,64,64.0,0.0,0.0,88,0,8,11,11008196.592330933,20070621.01364136,9932920.932769775,3021152.674360449,110081965.92330933,20070621.01364136,9932920.932769775,11008196.592330933,3021152.674360449,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,64.0,0,0,10137700.080871582,103006.83975219728,5120353.46031189,5017346.620559692,10035314.083099363,102950.8113861084,5069161.951541901,4966148.5554766,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0,11,0,704,0
443,46388077.97431946,134.75445142306967,0.4742597874432143,0.2371298937216071,0.2371298937216071,11,11,1256,4995,215.0,54.0,114.1818181818182,72.89321976427784,1134.0,60.0,454.09090909090907,514.0432338636429,1134,54,284.1363636363636,404.5509626795599,163661.48140495864,220,220,20,6,2208956.0940152123,44967079.87785339,0.0,9561287.260397656,46355772.97210693,44967079.87785339,55.07469177246094,4635577.297210693,13444053.202269098,46355690.002441406,45041450.97732544,0.0,4635569.000244141,13469228.420815043,0,0,0,0,1,0,0,0,0,0,0,1.0,284.1363636363636,516,77,277370.6912994385,55.07469177246094,91491.49060249329,89303.58969351609,44925013.78059387,16896.00944519043,5077655.739254422,14088367.79681911,0.0,0.0,1131.0,4.0,0.0,9973.462641756969,114.1818181818182,454.09090909090907,0,11,11,1256,4995
443,29993891.954422,20.93759625974161,0.3334012143270957,0.1667006071635478,0.1667006071635478,5,5,271,357,55.0,54.0,54.2,0.4,93.0,60.0,71.4,12.642784503423286,93,54,62.8,12.40806189539688,153.96,100,100,20,1,3332654.661602444,29921068.906784058,14.066696166992188,9400435.188733015,29952743.05343628,29950669.050216675,97.9900360107422,7488185.76335907,12968720.789488276,29964592.933654785,29921068.906784058,197.88742065429688,7491148.233413696,12949932.525600504,0,0,0,0,1,0,0,0,0,0,0,1.0,62.8,516,83,0.0,0.0,0.0,0.0,29891769.88601685,29299.020767211918,9987373.27257792,14074534.63850084,0.0,0.0,75.0,4.0,0.0,1723.186143202248,54.2,71.4,0,5,5,271,357
443,338474.0352630615,1010.417238457296,17.72661821854905,8.863309109274525,8.863309109274525,3,3,162,180,54.0,54.0,54.0,0.0,60.0,60.0,60.0,0.0,60,54,57.0,3.0,9.0,60,60,20,0,67694.8070526123,300127.9830932617,25.987625122070312,117028.4949613649,338474.0352630615,300153.9707183838,38320.06454467773,169237.01763153076,130916.95308685304,302253.00788879395,300158.0238342285,2094.9840545654297,151126.50394439697,149031.51988983154,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,512,2053,0.0,0.0,0.0,0.0,300097.9423522949,36195.03974914551,168146.4910507202,131951.4513015747,0.0,0.0,0.0,0.0,0.0,0.0,54.0,60.0,0,3,3,162,180
53,27550.935745239258,6025.203700338361,72.59281566672725,36.29640783336362,36.29640783336362,1,1,75,91,75.0,75.0,75.0,0.0,91.0,91.0,91.0,0.0,91,75,83.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,83.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,91.0,0,1,1,75,91
53,19438.02833557129,9157.3073630242,102.89109396656404,51.44554698328202,51.44554698328202,1,1,75,103,75.0,75.0,75.0,0.0,103.0,103.0,103.0,0.0,103,75,89.0,14.0,196.0,8,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,89.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,103.0,0,1,1,75,103
53,28945.9228515625,6909.4359515023725,69.09435951502373,34.54717975751186,34.54717975751186,1,1,75,125,75.0,75.0,75.0,0.0,125.0,125.0,125.0,0.0,125,75,100.0,25.0,625.0,8,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,125.0,0,1,1,75,125
53,22663.83171081543,8383.401466457673,88.24633122587025,44.123165612935125,44.123165612935125,1,1,87,103,87.0,87.0,87.0,0.0,103.0,103.0,103.0,0.0,103,87,95.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,95.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,103.0,0,1,1,87,103
53,6101.131439208984,33108.61305197343,327.8080500195389,163.90402500976944,163.90402500976944,1,1,87,115,87.0,87.0,87.0,0.0,115.0,115.0,115.0,0.0,115,87,101.0,14.0,196.0,8,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,101.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,115.0,0,1,1,87,115
53,32222.03254699707,7169.007717408194,62.06933088665103,31.034665443325515,31.034665443325515,1,1,87,144,87.0,87.0,87.0,0.0,144.0,144.0,144.0,0.0,144,87,115.5,28.5,812.25,8,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,115.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,144.0,0,1,1,87,144
53,34160.13717651367,6967.185136587613,58.54777425703876,29.27388712851938,29.27388712851938,1,1,71,167,71.0,71.0,71.0,0.0,167.0,167.0,167.0,0.0,167,71,119.0,48.0,2304.0,8,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,119.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,167.0,0,1,1,71,167
53,33879.995346069336,7497.049435972499,59.0318853226181,29.51594266130905,29.51594266130905,1,1,71,183,71.0,71.0,71.0,0.0,183.0,183.0,183.0,0.0,183,71,127.0,56.0,3136.0,8,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,127.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,183.0,0,1,1,71,183
53,33990.14472961426,5854.638207133588,58.84058499631747,29.420292498158734,29.420292498158734,1,1,71,128,71.0,71.0,71.0,0.0,128.0,128.0,128.0,0.0,128,71,99.5,28.5,812.25,8,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,99.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,128.0,0,1,1,71,128
49641,14997241.020202637,22.87087335183505,0.3333946552745634,0.200036793164738,0.1333578621098253,3,2,205,138,79.0,60.0,68.33333333333333,7.93025150224688,83.0,55.0,69.0,14.0,83,55,68.6,10.781465577554844,116.24,60,40,20,2,3749310.255050659,14907891.035079956,174.99923706054688,6442437.92527811,14961138.96369934,14907891.035079956,53247.928619384766,7480569.48184967,7427321.553230286,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,68.6,69,513,0.0,0.0,0.0,0.0,14871788.97857666,36102.0565032959,4986929.655075073,6989654.422044295,0.0,0.0,0.0,0.0,0.0,0.0,68.33333333333333,69.0,0,3,2,205,138
53,92159.98649597168,2647.5698323877823,21.701392068752316,10.850696034376156,10.850696034376156,1,1,97,147,97.0,97.0,97.0,0.0,147.0,147.0,147.0,0.0,147,97,122.0,25.0,625.0,8,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,122.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,147.0,0,1,1,97,147
53,89870.92971801758,2848.529561263417,22.254137197370447,11.127068598685224,11.127068598685224,1,1,97,159,97.0,97.0,97.0,0.0,159.0,159.0,159.0,0.0,159,97,128.0,31.0,961.0,8,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,128.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,159.0,0,1,1,97,159
53,91336.96556091309,3120.313864707188,21.89693940145395,10.948469700726974,10.948469700726974,1,1,97,188,97.0,97.0,97.0,0.0,188.0,188.0,188.0,0.0,188,97,142.5,45.5,2070.25,8,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,142.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,188.0,0,1,1,97,188
53,27457.95249938965,8886.314447715058,72.83864301405785,36.419321507028926,36.419321507028926,1,1,97,147,97.0,97.0,97.0,0.0,147.0,147.0,147.0,0.0,147,97,122.0,25.0,625.0,8,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,122.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,147.0,0,1,1,97,147
49637,0.0,0.0,0.0,0.0,0.0,1,0,60,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,60,60,60.0,0.0,0.0,20,0,20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,60.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0,1,0,60,0
1900,3072039.842605591,283.8504852399316,1.302066446054732,1.302066446054732,0.0,4,0,872,0,218.0,218.0,218.0,0.0,0.0,0.0,0.0,0.0,218,218,218.0,0.0,0.0,32,0,8,4,1024013.2808685304,1024024.0097045898,1024004.9362182616,7.96712941160338,3072039.842605591,1024024.0097045898,1024004.9362182616,1024013.2808685304,7.96712941160338,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,218.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,0.0,0,4,0,872,0
53,49243.927001953125,4406.634750948951,40.61414517003641,20.307072585018204,20.307072585018204,1,1,68,149,68.0,68.0,68.0,0.0,149.0,149.0,149.0,0.0,149,68,108.5,40.5,1640.25,8,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,108.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,149.0,0,1,1,68,149
443,334682.9414367676,145591.52549221306,164.33463792295274,47.8064401230408,116.52819779991196,16,39,2524,46203,916.0,54.0,157.75,232.72797962428157,1514.0,60.0,1184.6923076923076,569.3703293921369,1514,54,885.9454545454546,680.5713219769993,463177.3242975205,320,780,20,5,6197.83224882903,89570.99914550781,0.0,20628.949963039024,334682.9414367676,92082.97729492188,105.14259338378906,22312.196095784504,34711.520277184034,257510.9004974365,90039.96849060059,0.0,6776.602644669382,21749.956142907828,0,0,0,0,1,0,0,0,0,0,0,2.4375,885.9454545454546,64240,180,89386.9400024414,71476.93634033203,78538.59663009644,6609.439736705313,89154.95872497559,7481.098175048828,64353.08456420898,29019.34724158104,0.0,0.0,21918.0,17.5,0.0,524825.2646626456,157.75,1184.6923076923076,0,16,39,2524,46203
443,319267.03453063965,1230480.9376186896,1143.2436190494682,275.63133829137865,867.6122807580896,88,277,7628,385224,765.0,54.0,86.68181818181819,99.09953048399753,1494.0,60.0,1390.7003610108304,343.1684818968355,1494,54,1076.3068493150686,634.7215668994818,402871.4674873334,1760,5540,20,20,876.8832290565574,55621.86241149902,-13.113021850585938,4753.826855304264,319267.03453063965,55652.85682678223,13.113021850585938,3669.736029087812,9536.884506694618,252833.8432312012,55667.877197265625,0.0,916.06464938841,4907.533273722503,0,0,0,0,1,0,0,0,0,0,0,3.147727272727273,1076.3068493150686,64240,142,55567.74139404297,3627.0618438720703,19593.95408630371,13166.401080899095,55575.84762573242,5347.967147827148,20167.882625873277,13609.294204862375,916.5,5.0,51042.0,38.142857142857146,391075.80405920953,2495229.0818900205,86.68181818181819,1390.7003610108304,0,88,277,7628,385224
443,116698.9803314209,886742.9664433644,1036.855674799937,368.46937203634127,668.3863027635958,43,78,3659,99823,571.0,54.0,85.09302325581395,108.4023113873304,1494.0,60.0,1279.7820512820513,503.01604825894833,1494,54,855.2231404958678,703.0282489369544,494248.7188033602,860,1560,20,6,972.4915027618408,42083.024978637695,0.0,4612.595485656903,116698.9803314209,42256.11686706543,58.88938903808594,2778.547150748117,7507.269789435276,90728.0445098877,42410.13526916504,0.0,1178.2862923362038,5076.200373824419,0,0,0,0,1,0,0,0,0,0,0,1.813953488372093,855.2231404958678,64240,133,42024.13558959961,10776.042938232422,26170.730590820312,12761.1033950799,41855.0968170166,6124.973297119141,21166.80145263672,14014.396506637697,777.0,4.0,47692.5,37.0,380321.4153343447,3230986.618426153,85.09302325581395,1279.7820512820513,0,43,78,3659,99823
443,800540.9240722656,11356.071534425822,32.478039808059776,12.491553772330684,19.98648603572909,10,16,2120,6971,836.0,54.0,212.0,256.44921524543605,1514.0,60.0,435.6875,543.312492810307,1514,54,349.65384615384613,467.7520663365692,218791.99556213024,200,320,20,5,32021.636962890625,192109.1079711914,0.0,66903.74256515398,626673.9368438721,198490.1428222656,429.8686981201172,69630.4374270969,85891.7068119628,609294.8913574219,226386.07025146484,0.0,40619.659423828125,80162.70006140722,0,0,0,0,1,0,0,0,0,0,0,1.6,349.65384615384613,64240,116,191679.2392730713,174127.10189819336,185512.14536031088,8059.761358393254,191593.1701660156,50545.21560668945,146080.68466186523,54269.00403468234,0.0,0.0,2849.0,6.5,0.0,903866.8806777352,212.0,435.6875,0,10,16,2120,6971
53,23570.06072998047,7806.513615213433,84.85340886101558,42.42670443050779,42.42670443050779,1,1,84,100,84.0,84.0,84.0,0.0,100.0,100.0,100.0,0.0,100,84,92.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,92.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,100.0,0,1,1,84,100
53,22938.966751098636,8544.412750875661,87.18788521301695,43.59394260650848,43.59394260650848,1,1,84,112,84.0,84.0,84.0,0.0,112.0,112.0,112.0,0.0,112,84,98.0,14.0,196.0,8,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,98.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,112.0,0,1,1,84,112
53,24375.91552734375,9230.422535211268,82.04820031298904,41.02410015649452,41.02410015649452,1,1,84,141,84.0,84.0,84.0,0.0,141.0,141.0,141.0,0.0,141,84,112.5,28.5,812.25,8,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,112.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,141.0,0,1,1,84,141
53,29027.93884277344,7682.254024574545,68.89913923385242,34.44956961692621,34.44956961692621,1,1,93,130,93.0,93.0,93.0,0.0,130.0,130.0,130.0,0.0,130,93,111.5,18.5,342.25,8,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,111.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,130.0,0,1,1,93,130
53,29623.031616210938,7933.016547550061,67.51503444723457,33.757517223617285,33.757517223617285,1,1,93,142,93.0,93.0,93.0,0.0,142.0,142.0,142.0,0.0,142,93,117.5,24.5,600.25,8,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,117.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,142.0,0,1,1,93,142
53,28263.092041015625,9093.131056822784,70.76366581185046,35.38183290592523,35.38183290592523,1,1,93,164,93.0,93.0,93.0,0.0,164.0,164.0,164.0,0.0,164,93,128.5,35.5,1260.25,8,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,128.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,164.0,0,1,1,93,164
53,32600.879669189453,6073.455747487897,61.348037853413096,30.674018926706548,30.674018926706548,1,1,83,115,83.0,83.0,83.0,0.0,115.0,115.0,115.0,0.0,115,83,99.0,16.0,256.0,8,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,99.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,115.0,0,1,1,83,115
53,32444.95391845703,8568.358602039916,61.64286764057494,30.82143382028747,30.82143382028747,1,1,83,195,83.0,83.0,83.0,0.0,195.0,195.0,195.0,0.0,195,83,139.0,56.0,3136.0,8,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,139.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,195.0,0,1,1,83,195
53,32316.92314147949,6993.240012689325,61.887079758312616,30.943539879156308,30.943539879156308,1,1,83,143,83.0,83.0,83.0,0.0,143.0,143.0,143.0,0.0,143,83,113.0,30.0,900.0,8,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,113.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,143.0,0,1,1,83,143
53,44253.82614135742,4790.546230349004,45.19383236178305,22.59691618089153,22.59691618089153,1,1,74,138,74.0,74.0,74.0,0.0,138.0,138.0,138.0,0.0,138,74,106.0,32.0,1024.0,8,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,106.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,138.0,0,1,1,74,138
53,58141.94679260254,3938.63660631907,34.39857298095258,17.19928649047629,17.19928649047629,1,1,74,155,74.0,74.0,74.0,0.0,155.0,155.0,155.0,0.0,155,74,114.5,40.5,1640.25,8,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,114.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,155.0,0,1,1,74,155
53,41460.99090576172,5523.2640368027605,48.23811385853939,24.119056929269696,24.119056929269696,1,1,74,155,74.0,74.0,74.0,0.0,155.0,155.0,155.0,0.0,155,74,114.5,40.5,1640.25,8,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,114.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,155.0,0,1,1,74,155
53,4204.034805297852,54471.48051948052,475.73345431860713,237.8667271593036,237.8667271593036,1,1,74,155,74.0,74.0,74.0,0.0,155.0,155.0,155.0,0.0,155,74,114.5,40.5,1640.25,8,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,114.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,155.0,0,1,1,74,155
